Org Name,CN,Cert
"TransNexus, Inc.","SHAKEN 518J","https://certificates.clearip.com/transnexus/d968224f561dae420a9fed2659d3b578.pem"
"TransNexus, Inc.","SHAKEN 518J","https://certificates.clearip.com/transnexus/e0669c62b2506ba38c028a0a5d547367.pem"
"TransNexus, Inc.","SHAKEN 518J","https://certificates.clearip.com/transnexus/eb0e11794390a53cc84b506bbde1bde9.pem"
"TransNexus, Inc.","SHAKEN 518J","https://certificates.clearip.com/transnexus/fe9c54ed46aa52dc9103cc75a9c0d5cb.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/1bedfcfe-614d-40a7-b039-1dcec8446bc4.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/2132f887-b545-45c6-b3f2-741ad5028f76.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/4a46be44-5ac1-4828-b08d-a2f31129c08a.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/4fac8936-ad2c-475a-8dca-dcdb2cd50914.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/50ba9998-383d-4d84-a83f-4856f51a756a.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/5e78d32f-f3d0-40ce-8e13-a4ab4657766c.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/6ad77abb-0797-4dac-bcfc-875db8274f31.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/9118e5ca-57ff-47fe-bc3d-01380c3ef4f7.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/ada05b5e-0834-4c88-ba1f-4a8e4e907ba5.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/c64856ef-22f4-4936-9799-7a5e7e058e54.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/c6ebb6b8-5f0d-4656-935f-cb13d73f6128.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/cbcf3408-6748-4bd7-a9ff-8886d21b6824.pem"
"CallTower","SHAKEN 0172","https://certificates.transnexus.com/0172/d1be3f78-bfc4-426b-8bd8-28bfd3a114db.pem"
"TISD","SHAKEN 031K","https://certificates.transnexus.com/031K/ba0288df-daa5-44b5-a1a3-3270140129ed.pem"
"U Communications","SHAKEN 066K","https://certificates.transnexus.com/066K/8d407530-1355-4576-8fa1-d7ad1efe4299.pem"
"Telnyx LCC","SHAKEN 073H","https://certificates.transnexus.com/073H/d89fe29a-1d12-4fe3-b002-f0dc1c09904d.pem"
"Skywave Wireless Inc","SHAKEN 093K","https://certificates.transnexus.com/093K/26bed0c9-863c-4e31-9972-8ca30a9ea44f.pem"
"Skywave Wireless Inc","SHAKEN 093K","https://certificates.transnexus.com/093K/574481eb-e555-46a5-82e0-cb1e97ac0603.pem"
"RenterNET","SHAKEN 115K","https://certificates.transnexus.com/115K/fc9eb1ec-7be6-4ebc-b2ac-d1727482970c.pem"
"Orange County Rural Electric Membership Coop","SHAKEN 148K","https://certificates.transnexus.com/148K/340eb5b1-b461-4f5e-81f7-6da527199eb9.pem"
"Edge Communications","SHAKEN 159H","https://certificates.transnexus.com/159H/6e007fb6-394c-467e-817f-16e042273da1.pem"
"Edge Communications","SHAKEN 159H","https://certificates.transnexus.com/159H/7871f4a2-5aa5-4adf-96c6-cc4ff0163c87.pem"
"Edge Communications","SHAKEN 159H","https://certificates.transnexus.com/159H/c52be509-f1a2-4b77-9300-df1f3ffb4245.pem"
"Edge Communications","SHAKEN 159H","https://certificates.transnexus.com/159H/d63a047f-9c5a-44e6-b60a-35f1c738015e.pem"
"Edge Communications","SHAKEN 159H","https://certificates.transnexus.com/159H/ec4a88af-c343-401e-84e6-3abcd80ae6ee.pem"
"Gonthier Inc","SHAKEN 166K","https://certificates.transnexus.com/166K/b4f563ea-1dd9-40bc-be12-ef0190b82bad.pem"
"8x8 Inc","SHAKEN 193E","https://certificates.transnexus.com/193E/236c2c22-882e-444f-a83e-67ca1a66297b.pem"
"8x8 Inc","SHAKEN 193E","https://certificates.transnexus.com/193E/7e5d014c-ed0c-4a12-8c38-df64aa8be83d.pem"
"8x8 Inc","SHAKEN 193E","https://certificates.transnexus.com/193E/88d4a5ec-9d92-462a-9149-735bef3556fc.pem"
"Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/0214c6f0-8b6e-449e-ac97-a479ee730184.pem"
"Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/31d44cfd-02e8-4a99-830b-c56a58de1835.pem"
"Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/56df494f-d550-4853-8d8f-bb237b4fe795.pem"
"Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/84bd095a-afff-4ef9-bb30-3061e3e407cb.pem"
"Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/8988995e-17ef-45ca-baf2-b4779b4f3188.pem"
"Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/951b8406-ac81-4d2d-a6fd-78fa11b17cb8.pem"
"Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/afae2b46-8b8c-49e0-8e83-b00e842db61c.pem"
"Ooma Inc","SHAKEN 345J","https://certificates.transnexus.com/345J/ddddd245-79a7-4779-a067-cc56739bf26b.pem"
"HFA Services LLC dba Call48","SHAKEN 505J","https://certificates.transnexus.com/505J/e7c8b693-b40a-4cfd-bd50-260db797f09b.pem"
"HFA Services LLC dba Call48","SHAKEN 505J","https://certificates.transnexus.com/505J/ec7d1cb5-b714-4373-ad07-ef0e95a1e098.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/1f8e3805-a178-47e6-8e1e-9b1d3d948e2b.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/2b7e29f8-7d04-4cac-8516-eaa9b06d8b36.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/35fca9a0-d72b-46a4-8026-fc733ccc885e.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/5e9b9425-0de5-42cb-b080-d82b6583ed88.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/64567684-6838-4fba-9de6-02cf60d39199.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/80afad74-7d8f-4c50-a4cf-903042b30608.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/8240af5f-7059-41ee-b8bb-0e42bb96f67c.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/943338f5-bdb6-4d1e-a761-98bb9d714f94.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/9c5104f0-60dc-41d7-aeee-cba2a85b8e39.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/ad6412b9-b448-4b1a-8e95-d00b1b0a6274.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/cda98320-b55d-4677-b2f3-771ab42f88f2.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/e227d251-a1bf-4e1b-92c9-010b6438ecaa.pem"
"Brightlink Communications LLC","SHAKEN 551G","https://certificates.transnexus.com/551G/f221d48c-a740-448f-b89c-ad81a6f2c256.pem"
"Call Tools Inc","SHAKEN 578J","https://certificates.transnexus.com/578J/8e374e10-eba0-45b0-b09a-b7086947dd7c.pem"
"Voxtelesys","SHAKEN 597J","https://certificates.transnexus.com/597J/6572b8e4-01de-48c3-9b11-d21cd134c569.pem"
"Skye Telecom LLC","SHAKEN 622J","https://certificates.transnexus.com/622J/03cbcfec-3614-4fd4-8c38-495fbae7f25d.pem"
"Skye Telecom LLC","SHAKEN 622J","https://certificates.transnexus.com/622J/e06fa5f9-05dc-4e5f-894b-372cfe982864.pem"
"Merryville Investments LTD Inc dba ClarityTel","SHAKEN 6628","https://certificates.transnexus.com/6628/e0f14ccb-0cb4-4b46-a7b7-988bdfd30cce.pem"
"TransNexus","CCI SHAKEN 663J","https://certificates.transnexus.com/663J/0b51e9f5-0e35-4d02-acef-5c91c3a6b903.pem"
"TransNexus","TCN SHAKEN 706J","https://certificates.transnexus.com/706J/9a9ea71d-1c8c-424c-8109-df524a4633d8.crt"
"TCN","SHAKEN 706J","https://certificates.transnexus.com/706J/fdb13f3d-0f05-47c8-a047-af2f9e2f7af5.pem"
"EvolveIP LLC","SHAKEN 722J","https://certificates.transnexus.com/722J/2902cf3c-1e73-4c05-ab0e-e702541b2ccc.pem"
"EvolveIP LLC","SHAKEN 722J","https://certificates.transnexus.com/722J/a547c920-fe4c-4086-a4cf-a744f0a1a4ce.pem"
"EvolveIP LLC","SHAKEN 722J","https://certificates.transnexus.com/722J/f75ff50a-1fd7-4087-a0a1-de57acb1afc5.pem"
"Masergy Communications","SHAKEN 736J","https://certificates.transnexus.com/736J/27cf1c16-f0f0-41fa-a0c1-6c167396fe34.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/0d61f053-0092-48d0-871d-60932b5d47a1.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/158b2599-ad08-444d-b19c-d7fad37c803f.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/1d80ee50-712d-4ae3-89f2-d794dff47108.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/3f3bd1bb-3dc4-47d2-be79-0b2adc6a7fac.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/41fec2fb-89c5-4e97-952d-2adccd5b42b5.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/44bec728-126b-44d0-bb8e-353df6aa2735.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/53dc795d-4500-48fa-ad47-22a830a64cdb.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/797a6342-1803-4b28-8bcb-bd5d00378940.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/b6c32eb7-1ca3-44c5-ad74-407e91db0d95.pem"
"SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/e0649b30-45ed-447f-88b8-e36af5f8283d.pem"
"CMS Internet","SHAKEN 755J","https://certificates.transnexus.com/755J/5e526fc6-7b0a-43a5-bb13-263d7edc74e3.pem"
"SipPhony LLC","SHAKEN 807J","https://certificates.transnexus.com/807J/99ee724e-0393-41fa-85a3-cb5dfc0ee4de.pem"
"SipPhony LLC","SHAKEN 807J","https://certificates.transnexus.com/807J/a97ca418-f914-4add-ad4b-7caf93cf0f2b.pem"
"382 Communications","SHAKEN 815G","https://certificates.transnexus.com/815G/c147c307-645b-4fcd-99d0-2be9a709b265.pem"
"382 Communications","SHAKEN 815G","https://certificates.transnexus.com/815G/dc14f4fd-d8a5-4499-a672-069fd27430eb.pem"
"Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/439a753e-d8b0-488e-a771-bd146baafa6c.pem"
"Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/4dd0cc8d-8dd9-49b0-965c-82179fcfaeaa.pem"
"Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/9d7f66f7-57ce-45d7-8287-9e09ae7b3383.pem"
"Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/d54f1da6-1171-4779-833a-2895bb0db10f.pem"
"Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/dd15de6a-3b78-4ffc-ada0-b68aae5e16f9.pem"
"Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/e12d6098-8c96-4426-9569-5697571c6804.pem"
"Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/e553ed40-e847-4372-bf8b-4afc1e23206c.pem"
"Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/f3c3ccf0-0018-4b22-bf77-8a30b9ffd68e.pem"
"MetTel","SHAKEN 8526","https://certificates.transnexus.com/8526/88a92c6f-973b-4d14-9221-4c577d177131.pem"
"MetTel","SHAKEN 8526","https://certificates.transnexus.com/8526/ce6a0107-6101-4a05-9a81-ae55b304f8f0.pem"
"MetTel","SHAKEN 8526","https://certificates.transnexus.com/8526/f6978975-50bc-40df-b4a2-a1d7794b321f.pem"
"VocalIP","SHAKEN 866J","https://certificates.transnexus.com/866J/6442b809-7dbd-4be7-9b98-a8ec96d005ea.pem"
"TransNexus","MobileSphere SHAKEN 873J","https://certificates.transnexus.com/873J/ac03ff61-e0df-456a-b2b1-d4a8d57afcff.pem"
"Syndeo LLC dba Broadvoice","SHAKEN 952J","https://certificates.transnexus.com/952J/187853bb-a8b0-460f-a3f1-7fcd1d30b142.pem"
"Syndeo LLC dba Broadvoice","SHAKEN 952J","https://certificates.transnexus.com/952J/7787f5d6-eb67-4354-b625-597d01705d8b.pem"
"Syndeo LLC dba Broadvoice","SHAKEN 952J","https://certificates.transnexus.com/952J/933ae4bb-a38f-410b-9c14-38fd2f4c7893.pem"
"Syndeo LLC dba Broadvoice","SHAKEN 952J","https://certificates.transnexus.com/952J/b81c5f3e-5577-44d2-a22e-5bcfb144b13e.pem"
"RingCentral","SHAKEN 986J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11565.10211.pem"
"PNC Bank","STIR ECC PNCB","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11617.10249.pem"
"PNC Bank","STIR ECC PNCB","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11617.10439.pem"
"US Internet Corp","SHAKEN 737J","https://sti.ravon.net/c/737J_2022-07-20"
"Five9 Inc","SHAKEN 598J","https://sticr-cstga-uat.ccid.neustar/api/v1/certificate/d1dbe1a693cb7464ff1d1edb3fee78e2.pem"
"Rogers Communications Inc","SHAKEN 8821","https://sticr-cstga.ccid.neustar/api/v1/certificate/1da6faf697ce57fff21bed5e9105be2d.crt"
"Vonage","SHAKEN 197D","https://sticr-cstga.ccid.neustar/api/v1/certificate/28c84da8827709c092d8ced9d19cf206.pem"
"RingCentral","SHAKEN 986J","https://sticr-cstga.ccid.neustar/api/v1/certificate/86b53220a1c7dfa5ffb9fb499433dff4.pem"
"Onvoy LLC","SHAKEN 224C","https://sticr-cstga.ccid.neustar/api/v1/certificate/925f707cc3de6c01ae333d764bdc21ae.pem"
"Tata","SHAKEN 651J","https://sticr-cstga.ccid.neustar/api/v1/certificate/9d3817953ef2fbc32ee7ffe136fe661f.pem"
"IRISTEL","SHAKEN 154E","https://sticr-cstga.ccid.neustar/api/v1/certificate/a93fb04b9d4d2e9384352d32f7830cb2.crt"
"Fibernetics","***SHAKEN***464D","https://stir.fibernetics.ca/prod-cert2022.pem"
"Fibernetics","***SHAKEN***464D","https://stir.fibernetics.ca/prod-cert2023.pem"
"Fibernetics","***SHAKEN***464D","https://stir.fibernetics.ca/prod-cert2024.pem"
"Google Voice Canada Corporation","SHAKEN 969H","https://www.gstatic.com/gtp/stir/cpT9T1Zsg38JSHSBuNGgyg.pem"
